p_hex8,d_hex8,ride_count
883cf10cb3fffff,883cf10cbdfffff,11
883cf17655fffff,883cf17605fffff,11
883c029935fffff,883c02d6d1fffff,11
883c02d6c9fffff,883c02d6c5fffff,11
883c02982bfffff,883c029821fffff,11
883c02d6c7fffff,883c02d6c5fffff,11
883c02998dfffff,883c029939fffff,11
883cf17645fffff,883cf13b25fffff,11
883cf17647fffff,883cf10ca1fffff,11
883c029911fffff,883c029825fffff,11
883cf10ca1fffff,883cf17659fffff,11
883c029939fffff,883c02d6dbfffff,11
883c029835fffff,883c029939fffff,11
883cf13b11fffff,883cf13b23fffff,11
883cf13b11fffff,883cf105b7fffff,11
883cf17619fffff,883cf10cb5fffff,11
883c029935fffff,883c029915fffff,11
883cf10cb3fffff,883cf13b27fffff,11
883c02d6c7fffff,883c02d681fffff,11
883cf13b21fffff,883cf10e91fffff,11
883c029935fffff,883c029967fffff,11
883cf10cb5fffff,883cf13961fffff,11
883cf13b21fffff,883cf10eb1fffff,11
883c02d6c3fffff,883c02d6cbfffff,11
883c02d6c3fffff,883c02d6c5fffff,11
883c02d6c3fffff,883c02d68dfffff,11
883c029861fffff,883c029953fffff,11
883cf13b07fffff,883cf1396bfffff,11
883cf13b07fffff,883cf13965fffff,11
883cf13b07fffff,883cf13945fffff,11
883cf10c9dfffff,883cf17649fffff,11
883cf13963fffff,883cf10c9dfffff,11
883cf10cb5fffff,883cf1394dfffff,11
883cf10cb5fffff,883cf17657fffff,11
883cf10cb5fffff,883cf10c99fffff,11
883cf1394dfffff,883cf10cd1fffff,11
883c02d6c1fffff,883c029927fffff,11
883c02999dfffff,883c02998bfffff,11
883c029863fffff,883c029939fffff,11
883c02993bfffff,883c029821fffff,11
883c029939fffff,883c066ca1fffff,11
883c029939fffff,883c02d6d3fffff,11
883cf13963fffff,883cf10c91fffff,11
883c029959fffff,883c029915fffff,11
883c066c15fffff,883c066c03fffff,11
883c02998dfffff,883c0299edfffff,11
883c02998dfffff,883c0299a9fffff,11
883cf13b21fffff,883cf1396dfffff,11
883cf1394dfffff,883cf105b7fffff,11
883cf13b21fffff,883cf1394dfffff,11
883c02d6c1fffff,883c02d6e3fffff,11
883c02d6c7fffff,883c0299e5fffff,11
883cf13949fffff,883cf10cb7fffff,11
883cf13949fffff,883cf10cb5fffff,11
883c02d69dfffff,883c02d699fffff,11
883cf1760bfffff,883cf10ca7fffff,11
883cc21a83fffff,883cc21a8dfffff,11
883c029957fffff,883c029907fffff,11
883c029907fffff,883c029913fffff,11
883cf13963fffff,883cf13b07fffff,11
883cf10c9dfffff,883cf10ca3fffff,11
883c029953fffff,883c029b33fffff,11
883cc21a89fffff,883cc21aa3fffff,11
883cf13949fffff,883cf17659fffff,11
883cf17657fffff,883cf1396bfffff,11
883cf17657fffff,883cf1394dfffff,11
883c029931fffff,883c02993dfffff,11
883c02d6c1fffff,883c02d6c1fffff,11
883cf17657fffff,883cf17615fffff,11
883c02d699fffff,883c0299bdfffff,11
883cf13b25fffff,883cf10ca7fffff,11
883cf13b25fffff,883cf10c9dfffff,11
883c0299a9fffff,883c029907fffff,11
883c029907fffff,883c029919fffff,11
883cf13b03fffff,883cf13961fffff,11
883c029821fffff,883c029917fffff,11
883cf13963fffff,883cf17659fffff,11
883c02993bfffff,883c029929fffff,11
883c029953fffff,883c02995dfffff,11
883c029821fffff,883c029863fffff,11
883c029821fffff,883c029829fffff,11
883c02d6a9fffff,883c02d6c7fffff,11
883c02d69dfffff,883c02d6d9fffff,11
883cf13949fffff,883cf13905fffff,11
883cf10cbdfffff,883cf1765dfffff,11
883cf10cc5fffff,883cf10c9dfffff,11
883cf17659fffff,883cf10c95fffff,11
883c0299a9fffff,883c0299cbfffff,11
883c02d689fffff,883c02d6d1fffff,11
883c02993bfffff,883c0299a9fffff,11
883c029953fffff,883c02980dfffff,11
883cf13b03fffff,883cf10eb1fffff,11
883cc21a8dfffff,883cc21ab5fffff,11
883c029953fffff,883c029917fffff,11
883c02d699fffff,883c029933fffff,11
883cf13b25fffff,883cf10cb3fffff,11
883c02d68bfffff,883c02d6d9fffff,11
883c02d68bfffff,883c02d699fffff,11
883cf13b23fffff,883cf17655fffff,11
883cf13949fffff,883cf10c93fffff,11
883c029929fffff,883c02992bfffff,11
883c02990bfffff,883c029941fffff,11
883c02993bfffff,883c029957fffff,11
883c02d689fffff,883c02d6c7fffff,11
883c02d689fffff,883c02d6c5fffff,11
883c029903fffff,883c029821fffff,11
883cf10cc5fffff,883cf10cbdfffff,11
883c029825fffff,883c029951fffff,11
883c029825fffff,883c029939fffff,11
883cf10cbdfffff,883cf176e5fffff,11
883c02992bfffff,883c02990bfffff,11
883cf13b25fffff,883cf13925fffff,11
883c02d683fffff,883c02d6c1fffff,11
883cf17607fffff,883cf13945fffff,11
883cf17609fffff,883cf10c95fffff,11
883cf17659fffff,883cf10ca9fffff,11
883cf13b25fffff,883cf1765bfffff,11
883c029923fffff,883c029935fffff,11
883cf17659fffff,883cf13b03fffff,11
883c029921fffff,883c02993dfffff,11
883c029927fffff,883c029923fffff,11
883c029929fffff,883c029907fffff,11
883c02d65bfffff,883c029907fffff,11
883c02993dfffff,883c029823fffff,11
883c02993bfffff,883c02d6c7fffff,11
883c02993bfffff,883c02d6c1fffff,11
883c029951fffff,883c0299edfffff,11
883c029907fffff,883c029921fffff,11
883c029921fffff,883c029907fffff,11
883cf17607fffff,883cf10cabfffff,11
883cf13b25fffff,883cf13b21fffff,11
883c029825fffff,883c029863fffff,11
883cf13929fffff,883cf1394dfffff,11
883cf10ce1fffff,883cf13b27fffff,11
883cf10ce1fffff,883cf13b21fffff,11
883c0299edfffff,883c029985fffff,11
883c029b33fffff,883c029903fffff,11
883c0299c3fffff,883c0299cbfffff,11
883c02990bfffff,883c029867fffff,11
883c02990bfffff,883c029827fffff,11
883cf13b03fffff,883cf10ca9fffff,11
883c029923fffff,883c02d6c9fffff,11
883cf13b27fffff,883cf10cd1fffff,11
883c0299c3fffff,883c0299a9fffff,11
883c0299c5fffff,883c029827fffff,11
883c0299edfffff,883c0299e9fffff,11
883cf17607fffff,883cf10c93fffff,11
883c029805fffff,883c029951fffff,11
883c0299ebfffff,883c0299abfffff,11
883c0299ebfffff,883c02998bfffff,11
883c0299ebfffff,883c02993bfffff,11
883c02991dfffff,883c0299c9fffff,11
883c0299ebfffff,883c0299c5fffff,11
883cf13b27fffff,883cf17649fffff,11
883c029821fffff,883c0299c9fffff,11
883cf10c97fffff,883cf10cabfffff,11
883cf10c97fffff,883cf10ca3fffff,11
883c02993dfffff,883c029937fffff,11
883c02990bfffff,883c029917fffff,11
883cf13965fffff,883cf17601fffff,11
883cf13965fffff,883cf13b25fffff,11
883c0299edfffff,883c0299e7fffff,11
883c0299edfffff,883c0299cdfffff,11
883cf10ce1fffff,883cf1764bfffff,11
883c0299e7fffff,883c02d6dbfffff,11
883c029907fffff,883c0299e1fffff,11
883cf10c97fffff,883cf10cbdfffff,11
883cf13967fffff,883cf13b25fffff,11
883c02993dfffff,883c0299c7fffff,11
883c02993dfffff,883c029963fffff,11
883c029951fffff,883c02993dfffff,11
883cf10583fffff,883cf13b21fffff,11
883cf13b03fffff,883cf1058bfffff,11
883cf13b03fffff,883cf10583fffff,11
883c029915fffff,883c0299e1fffff,11
883c029915fffff,883c029989fffff,11
883c029915fffff,883c029963fffff,11
883c029915fffff,883c02994bfffff,11
883c0299e7fffff,883c0299edfffff,11
883cf13b27fffff,883cf13965fffff,11
883c0299e5fffff,883c029915fffff,11
883cf105b7fffff,883cf10eb9fffff,11
883cf13969fffff,883cf10c99fffff,11
883cf17651fffff,883cf13945fffff,11
883cf1396dfffff,883cf13b25fffff,11
883c029835fffff,883c029823fffff,11
883c0299c7fffff,883c0299c5fffff,11
883c0299c7fffff,883c0299a9fffff,11
883c02991bfffff,883c029917fffff,11
883c02991bfffff,883c029911fffff,11
883c02991bfffff,883c0299cdfffff,11
883c029827fffff,883c02991dfffff,11
883cf13b55fffff,883cf13b23fffff,11
883c0299c5fffff,883c0299c9fffff,11
883c029827fffff,883c029903fffff,11
883cf1390dfffff,883cf10c97fffff,11
883cf13b55fffff,883cf1394dfffff,11
883c0299e3fffff,883c02d6d9fffff,11
883c0299e1fffff,883c0299c9fffff,11
883cf17651fffff,883cf10c93fffff,11
883c02993dfffff,883c02d6c7fffff,11
883c02993dfffff,883c0299e3fffff,11
883c029909fffff,883c02993dfffff,11
883cf1396dfffff,883cf10c93fffff,11
883cf105b7fffff,883cf13b2dfffff,11
883c029951fffff,883c029821fffff,11
883c029907fffff,883c0299c7fffff,11
883c02991dfffff,883c029825fffff,11
883c029919fffff,883c02993bfffff,11
883cf10cebfffff,883cf10cabfffff,11
883c0299e5fffff,883c029937fffff,11
883c0299e5fffff,883c029935fffff,11
883cf13b3dfffff,883cf13b25fffff,11
883c029943fffff,883c029957fffff,11
883cf10c8dfffff,883cf17649fffff,11
883c029943fffff,883c02990bfffff,11
883c029941fffff,883c02996bfffff,11
883cf10c87fffff,883cf10c99fffff,11
883cf1396bfffff,883cf10cbdfffff,11
883cf10e9dfffff,883cf13b25fffff,11
883cf1765dfffff,883cf10ca1fffff,11
883c029917fffff,883c029957fffff,11
883cf13905fffff,883cf10c99fffff,11
883cf13b55fffff,883cf105b7fffff,11
883cf13b39fffff,883cf13945fffff,11
883c02986dfffff,883c02995bfffff,11
883c02986dfffff,883c029959fffff,11
883c0299d7fffff,883c0299d3fffff,11
883c02d6d1fffff,883c02d6d3fffff,11
883cf10ca3fffff,883cf17655fffff,11
883c029939fffff,883c029961fffff,11
883c02d6d9fffff,883c029903fffff,11
883cf13b1dfffff,883cf105b9fffff,11
883c029967fffff,883c029903fffff,11
883c02983dfffff,883c029863fffff,11
883c02983dfffff,883c02983dfffff,11
883c02983dfffff,883c029827fffff,11
883c02d6d7fffff,883c0299e5fffff,11
883c02d6d7fffff,883c029939fffff,11
883cf13b1dfffff,883cf13945fffff,11
883c029903fffff,883c0299d9fffff,11
883cf1765dfffff,883cf10cbdfffff,11
883cf1765dfffff,883cf1394dfffff,11
883c0299d5fffff,883c0299a9fffff,11
883cf1765dfffff,883cf10ce1fffff,10
883cf13b55fffff,883cf10587fffff,10
883c029915fffff,883c02d6c1fffff,10
883c0299cdfffff,883c029821fffff,10
883c0299d7fffff,883c0299c7fffff,10
883cf13b39fffff,883cf13949fffff,10
883cf13905fffff,883cf10c95fffff,10
883cf10e9dfffff,883cf13b27fffff,10
883cf10c93fffff,883cf105b9fffff,10
883cf10c93fffff,883cf1390dfffff,10
883c029943fffff,883c02993dfffff,10
883c02993dfffff,883c02d6d5fffff,10
883cf176e7fffff,883cf17655fffff,10
883c029917fffff,883c02990bfffff,10
883cf10ea3fffff,883cf10cbdfffff,10
883cf10eabfffff,883cf105b7fffff,10
883c0299e1fffff,883c029919fffff,10
883c0299e1fffff,883c029951fffff,10
883cf13b39fffff,883cf10c95fffff,10
883c029919fffff,883c02991bfffff,10
883cf10e83fffff,883cf10cc5fffff,10
883cf10e83fffff,883cf13b03fffff,10
883cf10e83fffff,883cf13b21fffff,10
883cf10c93fffff,883cf10cb7fffff,10
883c029907fffff,883c02d6d1fffff,10
883c029909fffff,883c029901fffff,10
883c029947fffff,883c029939fffff,10
883c0299e1fffff,883c02998dfffff,10
883c0299e3fffff,883c0299e7fffff,10
883cf13b2dfffff,883cf10ce1fffff,10
883cf10cebfffff,883cf13b27fffff,10
883cf10e95fffff,883cf1394dfffff,10
883cf10d93fffff,883cf10c99fffff,10
883c0299c9fffff,883c029913fffff,10
883c0299e5fffff,883c029933fffff,10
883c029915fffff,883c0299e5fffff,10
883cf10cebfffff,883cf10cb5fffff,10
883cf10d93fffff,883cf105b7fffff,10
883cf10cebfffff,883cf13b03fffff,10
883cf105b7fffff,883cf13b23fffff,10
883cf105b7fffff,883cf13b25fffff,10
883cf1396bfffff,883cf17619fffff,10
883c02993dfffff,883c02d6c3fffff,10
883cf1765bfffff,883cf13b27fffff,10
883c02991bfffff,883c029823fffff,10
883cf13b55fffff,883cf13b15fffff,10
883c0299e5fffff,883c02998dfffff,10
883c0299e5fffff,883c0299e5fffff,10
883c0299c5fffff,883c02d6d9fffff,10
883c029827fffff,883c029939fffff,10
883c02991bfffff,883c0299edfffff,10
883cf1765bfffff,883cf10c9bfffff,10
883c02994bfffff,883c029907fffff,10
883c02994dfffff,883c029939fffff,10
883cf105b7fffff,883cf13945fffff,10
883cf105b7fffff,883cf13b35fffff,10
883cf10c93fffff,883cf1392dfffff,10
883cf10c93fffff,883cf1394dfffff,10
883c029909fffff,883c029951fffff,10
883c02993dfffff,883c02d659fffff,10
883cf1765bfffff,883cf10ca3fffff,10
883cf13905fffff,883cf17655fffff,10
883c0299c7fffff,883c0299cbfffff,10
883c02991dfffff,883c029933fffff,10
883c02991dfffff,883c029935fffff,10
883c02991dfffff,883c029937fffff,10
883c02991dfffff,883c02993dfffff,10
883cf1390dfffff,883cf10c93fffff,10
883cf17651fffff,883cf10cbdfffff,10
883cf10c93fffff,883cf13963fffff,10
883cf1396dfffff,883cf17657fffff,10
883c029951fffff,883c029865fffff,10
883c029951fffff,883c029907fffff,10
883c029951fffff,883c02995dfffff,10
883cf105b7fffff,883cf10ce1fffff,10
883cf1390dfffff,883cf13b21fffff,10
883c029827fffff,883c02991bfffff,10
883c029869fffff,883c029939fffff,10
883c0299c5fffff,883c0299cdfffff,10
883c0299c5fffff,883c0299e5fffff,10
883c0299e9fffff,883c0299cbfffff,10
883c0299c5fffff,883c029933fffff,10
883c02991dfffff,883c029943fffff,10
883cf10c95fffff,883cf1394dfffff,10
883cf10c95fffff,883cf13b25fffff,10
883cf13967fffff,883cf10c93fffff,10
883c029907fffff,883c0299e5fffff,10
883cf105b7fffff,883cf10587fffff,10
883cf105b7fffff,883cf10595fffff,10
883cf105b7fffff,883cf10c93fffff,10
883cf1396dfffff,883cf17619fffff,10
883cf17651fffff,883cf10cb5fffff,10
883cf13921fffff,883cf10cbdfffff,10
883c029915fffff,883c0299c9fffff,10
883c0299c5fffff,883c02998bfffff,10
883cf13b27fffff,883cf13b39fffff,10
883c0299e9fffff,883c029933fffff,10
883cf10ce1fffff,883cf17657fffff,10
883c02991dfffff,883c02995bfffff,10
883c02993dfffff,883c029947fffff,10
883cf10c97fffff,883cf13965fffff,10
883cf17649fffff,883cf13b27fffff,10
883c02993dfffff,883c02996bfffff,10
883cf13967fffff,883cf10cbdfffff,10
883cf13967fffff,883cf1394dfffff,10
883cf10ce3fffff,883cf10c9bfffff,10
883cf13929fffff,883cf10c97fffff,10
883cf10ce3fffff,883cf17641fffff,10
883c0299ebfffff,883c029917fffff,10
883cf13b27fffff,883cf13b07fffff,10
883c029901fffff,883c029947fffff,10
883c0299ebfffff,883c0299a9fffff,10
883c029867fffff,883c02991dfffff,10
883c0299c3fffff,883c0299c3fffff,10
883c029901fffff,883c02993bfffff,10
883c029b33fffff,883c02986dfffff,10
883c0299edfffff,883c0299adfffff,10
883c02991dfffff,883c02d6d9fffff,10
883c029915fffff,883c029937fffff,10
883cf10c99fffff,883cf10eb1fffff,10
883c02993bfffff,883c0299c3fffff,10
883c029907fffff,883c029965fffff,10
883cf10581fffff,883cf13b25fffff,10
883c029907fffff,883c029b37fffff,10
883cf17651fffff,883cf13b03fffff,10
883cf13965fffff,883cf13b27fffff,10
883cf10c97fffff,883cf17615fffff,10
883c02990bfffff,883c02992bfffff,10
883cf10ce1fffff,883cf10cc7fffff,10
883cf13929fffff,883cf13b21fffff,10
883cf13929fffff,883cf13b27fffff,10
883c0299c1fffff,883c0299e5fffff,10
883c0299c3fffff,883c02998bfffff,10
883c0299edfffff,883c02d6dbfffff,10
883c029a27fffff,883c029951fffff,10
883c029b15fffff,883c029951fffff,10
883c029b33fffff,883c02991dfffff,10
883c029927fffff,883c029907fffff,10
883cf10cddfffff,883cf10ca9fffff,10
883cf17651fffff,883cf13b27fffff,10
883c02993bfffff,883c02992dfffff,10
883cf17649fffff,883cf1396bfffff,10
883c029953fffff,883c029827fffff,10
883c029907fffff,883c029923fffff,10
883cc21abdfffff,883cc21a81fffff,10
883cc21abdfffff,883cc21aa5fffff,10
883cf10c9bfffff,883cf10ca1fffff,10
883cf10c99fffff,883cf10cb5fffff,10
883c029907fffff,883c029943fffff,10
883cc21aa3fffff,883cc21a8dfffff,10
883cf13b03fffff,883cf13925fffff,10
883cf10c9bfffff,883cf13905fffff,10
883c02993bfffff,883c0299e3fffff,10
883cf10cddfffff,883cf13945fffff,10
883cf10cddfffff,883cf13b25fffff,10
883cf1392dfffff,883cf10c97fffff,10
883c029b33fffff,883c029939fffff,10
883c029b33fffff,883c02993dfffff,10
883c029b37fffff,883c029903fffff,10
883c0299bdfffff,883c0299ebfffff,10
883c0299c1fffff,883c02d6d9fffff,10
883c029b37fffff,883c029939fffff,10
883c029b3bfffff,883c029939fffff,10
883c029921fffff,883c029927fffff,10
883c029927fffff,883c029935fffff,10
883cf13965fffff,883cf10c93fffff,10
883cf10c9bfffff,883cf10cbdfffff,10
883cf13963fffff,883cf17619fffff,10
883cf17649fffff,883cf10cebfffff,10
883cf17649fffff,883cf1394dfffff,10
883cf13b03fffff,883cf13967fffff,10
883cf13b03fffff,883cf1396bfffff,10
883c029927fffff,883c02993bfffff,10
883c029923fffff,883c029907fffff,10
883c02d651fffff,883c02992dfffff,10
883c02d653fffff,883c029927fffff,10
883c029805fffff,883c029953fffff,10
883c02d65bfffff,883c029929fffff,10
883c02d65bfffff,883c029967fffff,10
883cf10cc7fffff,883cf13b03fffff,10
883c02990bfffff,883c02995bfffff,10
883cf10c9dfffff,883cf10cb5fffff,10
883cf10c9dfffff,883cf10cbdfffff,10
883cf13963fffff,883cf13b21fffff,10
883cf10ca1fffff,883cf10c91fffff,10
883c029907fffff,883c029907fffff,10
883c029955fffff,883c02990bfffff,10
883c02993bfffff,883c029923fffff,10
883c02993bfffff,883c029927fffff,10
883cf13945fffff,883cf10cabfffff,10
883cf13945fffff,883cf10cd1fffff,10
883c029927fffff,883c02993dfffff,10
883cf10cc9fffff,883cf10c99fffff,10
883cf13941fffff,883cf10c97fffff,10
883cf10cd1fffff,883cf10c97fffff,10
883c0299adfffff,883c02d699fffff,10
883c02d681fffff,883c02993dfffff,10
883c02d681fffff,883c02d6c1fffff,10
883cf17653fffff,883cf10ca3fffff,10
883cf13b03fffff,883cf17601fffff,10
883cc21851fffff,883cc21aa3fffff,10
883cc21a89fffff,883cc21a85fffff,10
883cf10cc5fffff,883cf17655fffff,10
883cf13945fffff,883cf17609fffff,10
883c02d683fffff,883c02d68bfffff,10
883c02d683fffff,883c02d695fffff,10
883c02d687fffff,883c02d689fffff,10
883c02d687fffff,883c02d6c7fffff,10
883cf13b25fffff,883cf13963fffff,10
883cf13945fffff,883cf1761dfffff,10
883cf10cc3fffff,883cf13b25fffff,10
883cf10cc5fffff,883cf10cabfffff,10
883c029903fffff,883c029829fffff,10
883c02d689fffff,883c02d687fffff,10
883c02d689fffff,883c02d6d9fffff,10
883cf17607fffff,883cf17657fffff,10
883c029829fffff,883c029867fffff,10
883cf17649fffff,883cf10c9dfffff,10
883c029959fffff,883c029939fffff,10
883c066ce9fffff,883c066c13fffff,10
883c33b5bdfffff,883c33b5b3fffff,10
883cf13b03fffff,883cf17657fffff,10
883cf10ca1fffff,883cf10c93fffff,10
883c029939fffff,883c02d6c5fffff,10
883c02990dfffff,883c029951fffff,10
883c029939fffff,883c02d681fffff,10
883c029911fffff,883c029917fffff,10
883c02d6e9fffff,883c02d6c1fffff,10
883cf13b07fffff,883cf1394dfffff,10
883cf17647fffff,883cf13945fffff,10
883c066c13fffff,883c066ce9fffff,10
883cf13b07fffff,883cf10c97fffff,10
883cf13b05fffff,883cf1394dfffff,10
883cf17659fffff,883cf10c9dfffff,10
883cf10cbdfffff,883cf17655fffff,10
883cf13b25fffff,883cf10e91fffff,10
883cf13b25fffff,883cf10ce7fffff,10
883c02992bfffff,883c029929fffff,10
883c02992dfffff,883c029921fffff,10
883c02992dfffff,883c02992bfffff,10
883cf10cbdfffff,883cf1392dfffff,10
883cf10cbdfffff,883cf17619fffff,10
883cf13945fffff,883cf17653fffff,10
883c0299a9fffff,883c0299bdfffff,10
883c02d693fffff,883c0299a7fffff,10
883c02d68dfffff,883c02d6e3fffff,10
883cf13963fffff,883cf13b03fffff,10
883cf10ca1fffff,883cf10cc5fffff,10
883cf10ca1fffff,883cf10cddfffff,10
883cf10ca1fffff,883cf10ea3fffff,10
883cf10ca1fffff,883cf13945fffff,10
883cf17653fffff,883cf13b03fffff,10
883cf17653fffff,883cf17655fffff,10
883c02980dfffff,883c029821fffff,10
883c02980dfffff,883c029953fffff,10
883c029811fffff,883c02981bfffff,10
883cf13b25fffff,883cf10c99fffff,10
883c02d699fffff,883c02d69bfffff,10
883c02d699fffff,883c02d6d7fffff,10
883c02992dfffff,883c029965fffff,10
883cf10ca3fffff,883cf10c99fffff,10
883c02995bfffff,883c029861fffff,10
883c02995bfffff,883c029865fffff,10
883c02d6e1fffff,883c02d6c5fffff,10
883cf13b07fffff,883cf13b55fffff,10
883cf13b07fffff,883cf17649fffff,10
883cf10cbdfffff,883cf10cebfffff,10
883c02d69bfffff,883c02993bfffff,10
883c0299a9fffff,883c029821fffff,10
883cf10cbdfffff,883cf10ce3fffff,10
883c029931fffff,883c029903fffff,10
883c029931fffff,883c029935fffff,10
883cf10cbdfffff,883cf13b03fffff,10
883c02992dfffff,883c029939fffff,10
883c02992dfffff,883c02993bfffff,10
883cf13b21fffff,883cf1765dfffff,10
883c0299a3fffff,883c029939fffff,10
883c029903fffff,883c02991bfffff,10
883c02d6c1fffff,883c02993bfffff,10
883c029825fffff,883c029825fffff,10
883c02982bfffff,883c029951fffff,10
883c029911fffff,883c02993dfffff,10
883c02d6ddfffff,883c0299a9fffff,10
883c02995bfffff,883c02991dfffff,10
883c029835fffff,883c02993bfffff,10
883c029939fffff,883c02d6ddfffff,10
883c02990bfffff,883c02d6d9fffff,10
883c029863fffff,883c029903fffff,10
883c029863fffff,883c029915fffff,10
883c029865fffff,883c029827fffff,10
883c02d6c1fffff,883c029915fffff,10
883cf17657fffff,883cf10cbdfffff,10
883cf13949fffff,883cf1765dfffff,10
883cf10cb7fffff,883cf13b25fffff,10
883cf10cbdfffff,883cf10c93fffff,10
883cf10cb9fffff,883cf1394dfffff,10
883c029939fffff,883c029933fffff,10
883cf17645fffff,883cf10cabfffff,10
883cf17645fffff,883cf10cbdfffff,10
883cf17645fffff,883cf10ce1fffff,10
883c02d6d9fffff,883c02d6c9fffff,10
883c02d6dbfffff,883c029937fffff,10
883c02d6dbfffff,883c0299ebfffff,10
883c02d6ddfffff,883c02993dfffff,10
883c029939fffff,883c0299abfffff,10
883c029939fffff,883c0299cbfffff,10
883cf10ca1fffff,883cf1394dfffff,10
883cf10ca3fffff,883cf17607fffff,10
883cf10ca3fffff,883cf1761dfffff,10
883c029911fffff,883c02995bfffff,10
883c029939fffff,883c02995dfffff,10
883cf13b15fffff,883cf13b2dfffff,10
883c02995dfffff,883c029939fffff,10
883c029963fffff,883c029903fffff,10
883cf13b15fffff,883cf13949fffff,10
883cf13b15fffff,883cf13959fffff,10
883cf17655fffff,883cf10c9bfffff,10
883c029911fffff,883c0299e5fffff,10
883c02d6c1fffff,883c02d6cdfffff,10
883c029863fffff,883c029863fffff,10
883c02d6c1fffff,883c02d6d7fffff,10
883c02d6c1fffff,883c02d6d9fffff,10
883cf13b21fffff,883cf13929fffff,10
883cf10cb7fffff,883cf17641fffff,10
883cf10cb7fffff,883cf10c93fffff,10
883cf17645fffff,883cf10c97fffff,10
883cf17645fffff,883cf10ca1fffff,10
883c02d6d9fffff,883c029931fffff,10
883c02d6d9fffff,883c02d681fffff,10
883c029837fffff,883c0299c9fffff,10
883c029911fffff,883c029933fffff,10
883cf13949fffff,883cf13b03fffff,10
883c029931fffff,883c029939fffff,10
883c02998dfffff,883c02d6d9fffff,10
883c029995fffff,883c029989fffff,10
883c029933fffff,883c02d6d3fffff,10
883cf1394dfffff,883cf10c9dfffff,10
883cf1394dfffff,883cf10ca1fffff,10
883cf10cb5fffff,883cf1760bfffff,10
883c02d6c7fffff,883c0299a9fffff,10
883c02d6c5fffff,883c029937fffff,10
883c02998bfffff,883c0299d3fffff,10
883cf17615fffff,883cf1764dfffff,10
883c029903fffff,883c029945fffff,10
883c029967fffff,883c029907fffff,10
883c02d6d7fffff,883c02d6dbfffff,10
883c02d6d9fffff,883c029907fffff,10
883cf10ca3fffff,883cf17651fffff,10
883cf10ca5fffff,883cf10c97fffff,10
883c02982bfffff,883c02983dfffff,10
883cf1394dfffff,883cf10cebfffff,10
883cf10cb5fffff,883cf17659fffff,10
883c02d6c7fffff,883c02993bfffff,10
883cf13b21fffff,883cf10e99fffff,10
883cf13b21fffff,883cf10ea3fffff,10
883cf1394dfffff,883cf13969fffff,10
883cf10cb5fffff,883cf10c91fffff,10
883cf10cb3fffff,883cf13945fffff,10
883c029935fffff,883c029933fffff,10
883c029913fffff,883c0299cbfffff,10
883cf10ca9fffff,883cf10c91fffff,10
883c02d6d3fffff,883c02d699fffff,10
883c029903fffff,883c0299e7fffff,10
883c029903fffff,883c0299e9fffff,10
883c02d6d5fffff,883c02d6dbfffff,10
883cf10ca5fffff,883cf17657fffff,10
883cf13961fffff,883cf1760bfffff,10
883c029829fffff,883c029951fffff,10
883cf17619fffff,883cf10c9dfffff,10
883c02d6c9fffff,883c02d6c7fffff,10
883c029935fffff,883c02d6c3fffff,10
883cf17655fffff,883cf17637fffff,10
883cf13961fffff,883cf10c99fffff,10
883cf10ca9fffff,883cf1396bfffff,10
883cf10ca9fffff,883cf17659fffff,10
883cf10cabfffff,883cf10c1bfffff,10
883cf1763bfffff,883cf17655fffff,10
883c029939fffff,883c029823fffff,10
883cf17655fffff,883cf17649fffff,10
883c029903fffff,883c02998bfffff,10
883c029937fffff,883c029911fffff,10
883c029937fffff,883c02992dfffff,10
883cf10cb1fffff,883cf13945fffff,10
883cf1394dfffff,883cf13b39fffff,10
883c029989fffff,883c0299cbfffff,10
883c02d6cbfffff,883c029939fffff,10
883c02d6cbfffff,883c02993bfffff,10
883c02d6cbfffff,883c029951fffff,10
883c029937fffff,883c02d6d7fffff,10
883cf13b21fffff,883cf10c97fffff,10
883c029967fffff,883c02d6d9fffff,10
883c029969fffff,883c029963fffff,10
883c029969fffff,883c029967fffff,10
883cf13b21fffff,883cf105b1fffff,10
883c029967fffff,883c029965fffff,10
883cf17655fffff,883cf13941fffff,10
883cf13961fffff,883cf10c97fffff,10
883cf1394dfffff,883cf17651fffff,10
883cf10cabfffff,883cf10c9bfffff,10
883cf10cabfffff,883cf10cc5fffff,10
883cf1394dfffff,883cf17609fffff,10
883c029987fffff,883c0299a9fffff,10
883c02d6cbfffff,883c02d6d9fffff,10
883c029917fffff,883c029919fffff,10
883c0299d3fffff,883c0299d5fffff,10
883c0299cdfffff,883c0299c5fffff,10
883c0299d5fffff,883c0299c3fffff,10
883cf13b39fffff,883cf1760bfffff,10
883c029901fffff,883c02990bfffff,10
883c029901fffff,883c029927fffff,10
883c0299cbfffff,883c02d6d9fffff,10
883cf176e5fffff,883cf1765dfffff,10
883c029919fffff,883c029827fffff,10
883c029917fffff,883c029953fffff,10
883cf13b39fffff,883cf17651fffff,10
883c0299d1fffff,883c0299d7fffff,10
883c0299d9fffff,883c029989fffff,10
883cf10eb1fffff,883cf13b25fffff,10
883cf176e5fffff,883cf10cbdfffff,10
883c02881dfffff,883c028857fffff,10
883cf176edfffff,883cf1765dfffff,9
883cf176e5fffff,883cf13965fffff,9
883c028b05fffff,883c028b47fffff,9
883cf10eb1fffff,883cf13b23fffff,9
