p_hex8,d_hex8,ride_count
883cf10c91fffff,883cf10c89fffff,9
883cf10cb9fffff,883cf17609fffff,9
883cf13921fffff,883cf17657fffff,9
883cf13b07fffff,883cf10cb7fffff,9
883cf10c97fffff,883cf1764bfffff,9
883cf13b21fffff,883cf10cc1fffff,9
883cf10cb9fffff,883cf10cb5fffff,9
883cf17641fffff,883cf1396dfffff,9
883cf1761dfffff,883cf1764dfffff,9
883cf17603fffff,883cf1396bfffff,9
883cf1392dfffff,883cf10cc7fffff,9
883cf13b23fffff,883cf10c87fffff,9
883cf13b39fffff,883cf13b17fffff,9
883cf1764bfffff,883cf17655fffff,9
883cf13b55fffff,883cf10e99fffff,9
883cf17655fffff,883cf176a3fffff,9
883cf1760bfffff,883cf10cc7fffff,9
883cf10c97fffff,883cf1764dfffff,9
883cf10ce5fffff,883cf10cb5fffff,9
883cf17601fffff,883cf10ca5fffff,9
883cf1392dfffff,883cf13b2bfffff,9
883cf10cadfffff,883cf10cb9fffff,9
883cf10cebfffff,883cf17651fffff,9
883cf13949fffff,883cf17641fffff,9
883cf10ca3fffff,883cf10ebdfffff,9
883cf10eb3fffff,883cf10ca9fffff,9
883cf13b03fffff,883cf10c85fffff,9
883cf13b17fffff,883cf10581fffff,9
883cf17641fffff,883cf13965fffff,9
883cf13b6bfffff,883cf13b05fffff,9
883cf10cb9fffff,883cf10c99fffff,9
883cf17609fffff,883cf10ce1fffff,9
883cf10ca1fffff,883cf10eb9fffff,9
883cf10cd7fffff,883cf13965fffff,9
883cf176e5fffff,883cf17609fffff,9
883cf10cc5fffff,883cf17641fffff,9
883cf13b19fffff,883cf105b9fffff,9
883cf13b23fffff,883cf10c9bfffff,9
883cf1764bfffff,883cf10ce7fffff,9
883cf13963fffff,883cf10ca3fffff,9
883cf10cb1fffff,883cf17659fffff,9
883cf10cabfffff,883cf17619fffff,9
883cf13b2dfffff,883cf10e9dfffff,9
883cf1761dfffff,883cf10c9bfffff,9
883cf10cc7fffff,883cf13b0bfffff,9
883cf17619fffff,883cf1760bfffff,9
883cf105b7fffff,883cf10cddfffff,9
883cf10cc5fffff,883cf10ce3fffff,9
883cf17601fffff,883cf1394dfffff,9
883cf10eb7fffff,883cf10c93fffff,9
883cf10cabfffff,883cf17645fffff,9
883cf1394dfffff,883cf10cddfffff,9
883cf13b2bfffff,883cf13941fffff,9
883cf13b17fffff,883cf13b07fffff,9
883cf13b0bfffff,883cf105b7fffff,9
883cf1765dfffff,883cf13965fffff,9
883cf1765dfffff,883cf13963fffff,9
883cf105b7fffff,883cf10ce3fffff,9
883cf1765dfffff,883cf13949fffff,9
883cf13925fffff,883cf17641fffff,9
883cf10cabfffff,883cf1390dfffff,9
883cf10eb7fffff,883cf10c91fffff,9
883cf10cabfffff,883cf17637fffff,9
883cf10cbbfffff,883cf10cc7fffff,9
883cf105b7fffff,883cf10cc1fffff,9
883cf10ce7fffff,883cf1760bfffff,9
883cf10cabfffff,883cf10eb5fffff,9
883cf17659fffff,883cf10ce9fffff,9
883cf13929fffff,883cf10cb7fffff,9
883cf10c95fffff,883cf13969fffff,9
883cf17645fffff,883cf10c95fffff,9
883cf10ea3fffff,883cf10c97fffff,9
883cf10cc5fffff,883cf10eabfffff,9
883cf17645fffff,883cf13965fffff,9
883cf10c95fffff,883cf1396dfffff,9
883cf10cabfffff,883cf17607fffff,9
883cf10c95fffff,883cf13b07fffff,9
883cf17651fffff,883cf10cc7fffff,9
883cf10cadfffff,883cf17605fffff,9
883cf13b1dfffff,883cf10e9dfffff,9
883cf13b23fffff,883cf13b23fffff,9
883cf17609fffff,883cf13961fffff,9
883cf13b23fffff,883cf13b2dfffff,9
883cf10c93fffff,883cf10ccbfffff,9
883cf10ca3fffff,883cf105b1fffff,9
883cf10c93fffff,883cf10c85fffff,9
883cf105b7fffff,883cf17601fffff,9
883cf105b7fffff,883cf1058dfffff,9
883cf13b39fffff,883cf13b39fffff,9
883cf10cc7fffff,883cf10cd9fffff,9
883cf13b45fffff,883cf1396bfffff,9
883cf10c95fffff,883cf10cb5fffff,9
883cf10c93fffff,883cf10c93fffff,9
883cf13b23fffff,883cf1396bfffff,9
883cf1390dfffff,883cf13b21fffff,9
883cf105b7fffff,883cf13b57fffff,9
883cf1761dfffff,883cf10c93fffff,9
883cf10cabfffff,883cf13b2bfffff,9
883cf13961fffff,883cf17601fffff,9
883cf10ca3fffff,883cf105b9fffff,9
883cf13b59fffff,883cf13b21fffff,9
883cf10583fffff,883cf13b55fffff,9
883cf10c95fffff,883cf10ca3fffff,9
883cf17659fffff,883cf10cc3fffff,9
883cf105b7fffff,883cf13b55fffff,9
883cf13925fffff,883cf17647fffff,9
883cf17655fffff,883cf10cc5fffff,9
883cf105b7fffff,883cf10ce9fffff,9
883cf1764bfffff,883cf13941fffff,9
883cf17659fffff,883cf10ce7fffff,9
883cf1761dfffff,883cf10ca3fffff,9
883cf1394dfffff,883cf10ce9fffff,9
883cf17609fffff,883cf10cc7fffff,9
883cf10ca1fffff,883cf17645fffff,9
883cf1765dfffff,883cf13925fffff,9
883cf10e87fffff,883cf10ca3fffff,9
883cf10cc7fffff,883cf10eb3fffff,9
883cf10cbbfffff,883cf10c99fffff,9
883cf10c95fffff,883cf10ce1fffff,9
883cf13b21fffff,883cf17647fffff,9
883cf13925fffff,883cf10ca3fffff,9
883cf13925fffff,883cf1760dfffff,9
883cf10ce7fffff,883cf17645fffff,9
883cf13b21fffff,883cf17601fffff,9
883cf17619fffff,883cf17601fffff,9
883cf10eb7fffff,883cf10cabfffff,9
883cf17637fffff,883cf1765dfffff,9
883cf1765dfffff,883cf17619fffff,9
883cf17641fffff,883cf10cadfffff,9
883cf10eb7fffff,883cf13b27fffff,9
883cf10c93fffff,883cf17615fffff,9
883cf1058bfffff,883cf13b23fffff,9
883cf10cc7fffff,883cf176e5fffff,9
883cf10cabfffff,883cf105b7fffff,9
883cf10c97fffff,883cf10cb3fffff,9
883cf13b21fffff,883cf13959fffff,9
883cf10cadfffff,883cf17647fffff,9
883cf17641fffff,883cf10c93fffff,9
883cf17641fffff,883cf10c97fffff,9
883cf105b7fffff,883cf105ebfffff,9
883cf10cc7fffff,883cf1765dfffff,9
883cf17655fffff,883cf10c8dfffff,9
883cf10c83fffff,883cf10ca7fffff,9
883cf10583fffff,883cf1058bfffff,9
883cf13b23fffff,883cf10ca1fffff,9
883cf17619fffff,883cf17655fffff,9
883cf13969fffff,883cf17659fffff,9
883cf17655fffff,883cf10cb3fffff,9
883cf10ce7fffff,883cf10cbbfffff,9
883cf10eb9fffff,883cf10ce1fffff,9
883cf10cabfffff,883cf17643fffff,9
883cf10c97fffff,883cf10cd9fffff,9
883cf10c97fffff,883cf10ce7fffff,9
883cf10ca1fffff,883cf13b15fffff,9
883cf13b03fffff,883cf17631fffff,9
883cf10cdbfffff,883cf13b21fffff,9
883cf10c91fffff,883cf10eb1fffff,9
883cf13b23fffff,883cf10cb5fffff,9
883cf13b07fffff,883cf10c87fffff,9
883cf10c91fffff,883cf13969fffff,9
883cf1396bfffff,883cf17645fffff,9
883cf1765dfffff,883cf10c9dfffff,9
883cf10c91fffff,883cf13965fffff,9
883cf10cb9fffff,883cf10cedfffff,9
883cf10ce7fffff,883cf10ea3fffff,9
883cf10cc9fffff,883cf105b7fffff,9
883cf105b7fffff,883cf1765bfffff,9
883cf13b03fffff,883cf10eb5fffff,9
883cf10eb5fffff,883cf10c93fffff,9
883cf10eb7fffff,883cf13b23fffff,9
883cf17637fffff,883cf1764bfffff,9
883cf13929fffff,883cf13b03fffff,9
883cf13b05fffff,883cf10cbdfffff,9
883cf1058bfffff,883cf13945fffff,9
883cf10cebfffff,883cf10cb9fffff,9
883cf10cebfffff,883cf10cc5fffff,9
883cf10eb5fffff,883cf13945fffff,9
883cf105b7fffff,883cf10ca7fffff,9
883cf10e83fffff,883cf1394dfffff,9
883cf10ce7fffff,883cf13965fffff,9
883cf10e83fffff,883cf13b23fffff,9
883cf10ca1fffff,883cf1766bfffff,9
883cf13961fffff,883cf10cb1fffff,9
883cf1765dfffff,883cf13905fffff,9
883cf105b7fffff,883cf17653fffff,9
883cf10ca1fffff,883cf17615fffff,9
883cf105b7fffff,883cf10e87fffff,9
883cf13b27fffff,883cf10cd9fffff,9
883cf17651fffff,883cf10cc5fffff,9
883cf17659fffff,883cf10cebfffff,9
883cf17601fffff,883cf13905fffff,9
883cf17645fffff,883cf10cbbfffff,9
883cf13b27fffff,883cf10cc7fffff,9
883cf10e83fffff,883cf10cc7fffff,9
883cf13b35fffff,883cf13b2dfffff,9
883cf13b23fffff,883cf1760bfffff,9
883cf1390dfffff,883cf10c9dfffff,9
883cf176a9fffff,883cf17655fffff,9
883cf13b27fffff,883cf10cc5fffff,9
883cf10c97fffff,883cf10583fffff,9
883cf13b21fffff,883cf13b09fffff,9
883cf13961fffff,883cf1764bfffff,9
883cf10cc5fffff,883cf13949fffff,9
883cf17645fffff,883cf10cb9fffff,9
883cf10cabfffff,883cf10cb5fffff,9
883cf1390dfffff,883cf10c99fffff,9
883cf17659fffff,883cf10cddfffff,9
883cf1058bfffff,883cf13b39fffff,9
883cf13b21fffff,883cf13b05fffff,9
883cf13961fffff,883cf13b23fffff,9
883cf1396bfffff,883cf1760dfffff,9
883cf10cc7fffff,883cf17651fffff,9
883cf1396dfffff,883cf17657fffff,9
883cf10c9dfffff,883cf17651fffff,9
883cf10583fffff,883cf13945fffff,9
883cf1766bfffff,883cf1394dfffff,9
883cf10c9dfffff,883cf1764dfffff,9
883cf13969fffff,883cf10cd7fffff,9
883cf17657fffff,883cf1396dfffff,9
883cf10eabfffff,883cf13b25fffff,9
883cf10cbdfffff,883cf13b39fffff,9
883cf10cd1fffff,883cf1396bfffff,9
883cf1394dfffff,883cf17601fffff,9
883cf10e99fffff,883cf13b05fffff,9
883cf10cb5fffff,883cf13b1dfffff,9
883cf17605fffff,883cf10c97fffff,9
883cf17615fffff,883cf13b25fffff,9
883cf10c9bfffff,883cf13b15fffff,9
883cf13969fffff,883cf10cc7fffff,9
883cf17651fffff,883cf1392dfffff,9
883cf13b1dfffff,883cf17659fffff,9
883cf13b1dfffff,883cf17655fffff,9
883cf10ca7fffff,883cf10cb7fffff,9
883cf13945fffff,883cf10ce9fffff,9
883cf17631fffff,883cf17651fffff,9
883cf10c9bfffff,883cf13965fffff,9
883cf1760dfffff,883cf13941fffff,9
883cf13963fffff,883cf17649fffff,9
883cf17657fffff,883cf13b15fffff,9
883cf10c9bfffff,883cf17641fffff,9
883cf13963fffff,883cf1764bfffff,9
883cf13b67fffff,883cf13b25fffff,9
883cf10cddfffff,883cf13b2dfffff,9
883cf10c9bfffff,883cf1764bfffff,9
883cf10eabfffff,883cf13b21fffff,9
883cf10581fffff,883cf1394dfffff,9
883cf10581fffff,883cf13949fffff,9
883cf1760dfffff,883cf13b25fffff,9
883cf1764dfffff,883cf1394dfffff,9
883cf17615fffff,883cf13941fffff,9
883cf10cb7fffff,883cf13941fffff,9
883cf10cb7fffff,883cf1392dfffff,9
883cf10c9bfffff,883cf17619fffff,9
883cf13945fffff,883cf10eb3fffff,9
883cf13b55fffff,883cf10cbdfffff,9
883cf10dd9fffff,883cf10c95fffff,9
883cf176edfffff,883cf13965fffff,9
883cf10cd1fffff,883cf13b2bfffff,9
883cf10cbdfffff,883cf13b3dfffff,9
883cf105b9fffff,883cf13b2dfffff,9
883cf10ce3fffff,883cf10cc5fffff,9
883cf13949fffff,883cf10eb3fffff,9
883cf17607fffff,883cf10ce1fffff,9
883cf10e9dfffff,883cf13b2dfffff,9
883cf10ce3fffff,883cf10cc1fffff,9
883cf1396bfffff,883cf10cddfffff,9
883cf10e9dfffff,883cf13b07fffff,9
883cf13b39fffff,883cf13b05fffff,9
883cf1766bfffff,883cf10cbdfffff,9
883cf1760bfffff,883cf13965fffff,9
883cf13b05fffff,883cf13b21fffff,9
883cf13b2dfffff,883cf10c97fffff,9
883cf13941fffff,883cf17659fffff,9
883cf1766bfffff,883cf10cc7fffff,9
883cf13941fffff,883cf1760bfffff,9
883cf13b03fffff,883cf13b17fffff,9
883cf17657fffff,883cf176e5fffff,9
883cf13b55fffff,883cf13965fffff,9
883cf13b01fffff,883cf13963fffff,9
883cf10c9bfffff,883cf10c9dfffff,9
883cf10c9bfffff,883cf10ca1fffff,9
883cf17607fffff,883cf10ccdfffff,9
883cf13941fffff,883cf1764bfffff,9
883cf10c33fffff,883cf10c99fffff,9
883cf10c89fffff,883cf13949fffff,9
883cf13963fffff,883cf17603fffff,9
883cf10c9bfffff,883cf10eb1fffff,9
883cf10cc5fffff,883cf1760dfffff,9
883cf13b07fffff,883cf13b15fffff,9
883cf17653fffff,883cf10cb1fffff,9
883cf105b7fffff,883cf13967fffff,9
883cf13945fffff,883cf10c1bfffff,9
883cf13b01fffff,883cf13b27fffff,9
883cf10cbdfffff,883cf1763bfffff,9
883cf10595fffff,883cf13b15fffff,9
883cf13945fffff,883cf10c8dfffff,9
883cf17653fffff,883cf10ca7fffff,9
883cf10c89fffff,883cf13b07fffff,9
883cf17607fffff,883cf10c9bfffff,9
883cf17653fffff,883cf10c93fffff,9
883cf13b25fffff,883cf10eb7fffff,9
883cf1394dfffff,883cf17645fffff,9
883cf10cb7fffff,883cf17633fffff,9
883cf10ca7fffff,883cf10cbdfffff,9
883cf13b39fffff,883cf13967fffff,9
883cf13b0bfffff,883cf17605fffff,9
883cf17607fffff,883cf10cabfffff,9
883cf10cbdfffff,883cf10cbdfffff,9
883cf17643fffff,883cf1392dfffff,9
883cf13b0dfffff,883cf13949fffff,9
883cf17647fffff,883cf10c91fffff,9
883cf10ea7fffff,883cf13b25fffff,9
883cf17647fffff,883cf10ccdfffff,9
883cf13945fffff,883cf17643fffff,9
883cf10cbdfffff,883cf10e99fffff,9
883cf13b0bfffff,883cf13b2dfffff,9
883cf13b25fffff,883cf13b6dfffff,9
883cf10cb5fffff,883cf13b3dfffff,9
883cf10cb7fffff,883cf13905fffff,9
883cf13b27fffff,883cf13b3bfffff,9
883cf13b27fffff,883cf13b57fffff,9
883cf13965fffff,883cf10cb1fffff,9
883cf13b27fffff,883cf13b45fffff,9
883cf10c9dfffff,883cf10ce9fffff,9
883cf10c9dfffff,883cf10c89fffff,9
883cf10c9dfffff,883cf10c97fffff,9
883cf13b07fffff,883cf10ebbfffff,9
883cf17657fffff,883cf1764dfffff,9
883cf1764dfffff,883cf1760bfffff,9
883cf10c9dfffff,883cf10cc5fffff,9
883cf10ca5fffff,883cf10cb5fffff,9
883cf10ea7fffff,883cf10cbdfffff,9
883cf13b25fffff,883cf1764bfffff,9
883cf10ca5fffff,883cf10cbbfffff,9
883cf17659fffff,883cf17629fffff,9
883cf1764dfffff,883cf13b25fffff,9
883cf17657fffff,883cf17615fffff,9
883cf10cbdfffff,883cf10cabfffff,9
883cf13b07fffff,883cf10eb7fffff,9
883cf13b15fffff,883cf105d5fffff,9
883cf10e9dfffff,883cf10cc5fffff,9
883cf13b35fffff,883cf10ca9fffff,9
883cf17605fffff,883cf1396bfffff,9
883cf105bbfffff,883cf13b03fffff,9
883cf17643fffff,883cf1394dfffff,9
883cf13b25fffff,883cf17605fffff,9
883cf10581fffff,883cf13b05fffff,9
883cf10ea7fffff,883cf10cc7fffff,9
883cf13b25fffff,883cf17615fffff,9
883cf10ce1fffff,883cf10cb3fffff,9
883cf1394dfffff,883cf13929fffff,9
883cf10c87fffff,883cf13949fffff,9
883cf13967fffff,883cf17659fffff,9
883cf13b39fffff,883cf10ca9fffff,9
883cf13969fffff,883cf10ca1fffff,9
883cf176edfffff,883cf1764dfffff,9
883cf17615fffff,883cf10c97fffff,9
883cf13b37fffff,883cf10c99fffff,9
883cf13b03fffff,883cf13929fffff,9
883cf13b39fffff,883cf10cb1fffff,9
883cf17659fffff,883cf17615fffff,9
883cf13b1dfffff,883cf13b55fffff,9
883cf10cb7fffff,883cf13b07fffff,9
883cf10c89fffff,883cf10cbdfffff,9
883cf13945fffff,883cf13b0bfffff,9
883cf10ca3fffff,883cf176e5fffff,9
883cf10c89fffff,883cf10cb5fffff,9
883cf17643fffff,883cf13b25fffff,9
883cf10c9dfffff,883cf1761dfffff,9
883cf10cddfffff,883cf13b27fffff,9
883cf13b2dfffff,883cf13963fffff,9
883cf13b27fffff,883cf17643fffff,9
883cf10ed9fffff,883cf13b03fffff,9
883cf13b15fffff,883cf13b07fffff,9
883cf10c9bfffff,883cf17651fffff,9
883cf1764dfffff,883cf13945fffff,9
883cf13b45fffff,883cf13945fffff,9
883cf10cddfffff,883cf13b07fffff,9
883cf17643fffff,883cf10ce1fffff,9
883cf17659fffff,883cf17601fffff,9
883cf10ce1fffff,883cf10ebdfffff,9
883cf10cbdfffff,883cf10ebdfffff,9
883cf10ca5fffff,883cf13b23fffff,9
883cf13b35fffff,883cf10c97fffff,9
883cf17615fffff,883cf10c93fffff,9
883cf13b27fffff,883cf17609fffff,9
883cf17651fffff,883cf1396bfffff,9
883cf105bdfffff,883cf17651fffff,9
883cf1396bfffff,883cf13941fffff,9
883cf10ce1fffff,883cf1396dfffff,9
883cf1760dfffff,883cf10c8dfffff,9
883cf10ca5fffff,883cf1760bfffff,9
883cf10ce1fffff,883cf13949fffff,9
883cf10ce1fffff,883cf13941fffff,9
883cf17657fffff,883cf17649fffff,9
883cf17647fffff,883cf13961fffff,9
883cf17615fffff,883cf10c95fffff,9
883cf10c9dfffff,883cf17603fffff,9
883cf17643fffff,883cf10ca7fffff,9
883cf10c89fffff,883cf10c91fffff,9
883cf1396dfffff,883cf10c8dfffff,9
883cf10ce1fffff,883cf10eb1fffff,9
883cf13b15fffff,883cf1765dfffff,9
883cf176a1fffff,883cf17641fffff,9
883cf17639fffff,883cf10ca7fffff,9
883cf10e97fffff,883cf13b25fffff,9
883cf10cc1fffff,883cf13b03fffff,9
883cf10ca1fffff,883cf10c89fffff,9
883cf13941fffff,883cf10e9dfffff,9
883cf10eb1fffff,883cf17607fffff,9
883cf10ce3fffff,883cf17603fffff,9
883cf13b05fffff,883cf13969fffff,9
883cf10ca7fffff,883cf17609fffff,9
883cf105b7fffff,883cf10e9dfffff,9
883cf17629fffff,883cf17655fffff,9
883cf13b15fffff,883cf10ca7fffff,9
883cf10cbbfffff,883cf17609fffff,9
883cf13b25fffff,883cf10c99fffff,9
883cf10cc1fffff,883cf13b21fffff,9
883cf10ce3fffff,883cf10ebdfffff,9
883cf13941fffff,883cf13b0bfffff,9
883cf10cb7fffff,883cf17645fffff,9
883cf10583fffff,883cf10c97fffff,9
883cf10cddfffff,883cf10c91fffff,9
883cf13965fffff,883cf17645fffff,9
883cf10ebdfffff,883cf10ce7fffff,9
883cf10ebdfffff,883cf10cebfffff,9
883cf10cc1fffff,883cf10c93fffff,9
883cf105b9fffff,883cf10ca9fffff,9
883cf13b07fffff,883cf13b45fffff,9
883cf10ca1fffff,883cf10c91fffff,9
883cf104a1fffff,883cf13b21fffff,9
883cf10e99fffff,883cf10c93fffff,9
883cf10ca7fffff,883cf13969fffff,9
883cf13b25fffff,883cf10c85fffff,9
883cf10e99fffff,883cf10c97fffff,9
883cf10e99fffff,883cf10ce1fffff,9
883cf17607fffff,883cf13929fffff,9
883cf10cb3fffff,883cf1761dfffff,9
883cf13b07fffff,883cf1760bfffff,9
883cf13b07fffff,883cf17609fffff,9
883cf10dddfffff,883cf13b2dfffff,9
883cf17645fffff,883cf1763bfffff,9
883cf17657fffff,883cf10cbbfffff,9
883cf13941fffff,883cf10cabfffff,9
883cf10c99fffff,883cf13b2bfffff,9
883cf10cb3fffff,883cf13b21fffff,9
883cf1765bfffff,883cf13b39fffff,9
883cf10ccdfffff,883cf10e9dfffff,9
883cf17657fffff,883cf10cb1fffff,9
883cf10ebdfffff,883cf105b7fffff,9
883cf1058bfffff,883cf13b0bfffff,9
883cf10ce3fffff,883cf13b07fffff,9
883cf13b61fffff,883cf10cc7fffff,9
883cf10cbbfffff,883cf1760bfffff,9
883cf10cddfffff,883cf10cc5fffff,9
883cf10ce3fffff,883cf17609fffff,9
883cf10cbbfffff,883cf17615fffff,9
883cf13b03fffff,883cf10c1bfffff,9
883cf10cb3fffff,883cf17641fffff,9
883cf1396bfffff,883cf10cb9fffff,9
883cf10cb3fffff,883cf17649fffff,9
883cf10cb3fffff,883cf17601fffff,9
883cf13b15fffff,883cf10c9dfffff,9
883cf13b2dfffff,883cf10587fffff,9
883cf13b2dfffff,883cf10ce3fffff,9
883cf10c99fffff,883cf13b55fffff,9
883cf10ebdfffff,883cf10c95fffff,9
883cf10e97fffff,883cf13b55fffff,9
883cf17657fffff,883cf10c99fffff,9
883cf17607fffff,883cf13965fffff,9
883cf1396bfffff,883cf10cb3fffff,9
883cf10eb1fffff,883cf10c97fffff,9
883cf10ccdfffff,883cf17659fffff,9
883cf10cddfffff,883cf10c95fffff,9
883cf17639fffff,883cf10c97fffff,9
883cf1765bfffff,883cf10cb5fffff,9
883cf10ca1fffff,883cf10cbdfffff,9
883cf13b2dfffff,883cf105b7fffff,9
883cf13b15fffff,883cf17651fffff,9
883cf13941fffff,883cf13b23fffff,9
883cf10c99fffff,883cf10ea3fffff,9
883cf13901fffff,883cf13b21fffff,9
883cf10581fffff,883cf105e5fffff,9
883cf17645fffff,883cf17603fffff,9
883cf10cb5fffff,883cf10c8dfffff,9
883cf105a5fffff,883cf13b03fffff,9
883cf105d5fffff,883cf105b9fffff,9
883cf10cb7fffff,883cf1764bfffff,9
883cf10ca1fffff,883cf10cbbfffff,9
883cf10ccdfffff,883cf10ca9fffff,9
883cf17659fffff,883cf105b1fffff,9
883cf1766bfffff,883cf10c99fffff,9
883cf13949fffff,883cf13905fffff,9
883cf10ccdfffff,883cf10c9dfffff,9
883cf13b03fffff,883cf13b07fffff,9
883cf13941fffff,883cf1396bfffff,9
883cf105b1fffff,883cf13b27fffff,9
883cf10ccdfffff,883cf10ca3fffff,9
883cf10c1bfffff,883cf13b03fffff,9
883cf13b19fffff,883cf10ca3fffff,9
883cf13b2dfffff,883cf13b25fffff,8
883cf1764bfffff,883cf10cebfffff,8
883cf13b55fffff,883cf17657fffff,8
883cf10cb3fffff,883cf1396bfffff,8
883cf13965fffff,883cf10cd7fffff,8
883cf10c83fffff,883cf13b21fffff,8
883cf17635fffff,883cf13945fffff,8
883cf10ebbfffff,883cf13b2dfffff,8
883cf10cb1fffff,883cf17653fffff,8
883cf13969fffff,883cf10ca9fffff,8
883cf17607fffff,883cf13b07fffff,8
883cf17607fffff,883cf1396dfffff,8
883cf13b39fffff,883cf17603fffff,8
883cf105b7fffff,883cf10c91fffff,8
883cf13b21fffff,883cf10ccbfffff,8
883cf10c8dfffff,883cf13b23fffff,8
883cf10cb9fffff,883cf1765bfffff,8
883cf10cb9fffff,883cf13961fffff,8
883cf13905fffff,883cf13945fffff,8
883cf1765dfffff,883cf176a9fffff,8
883cf13961fffff,883cf13b07fffff,8
883cf17633fffff,883cf10ca7fffff,8
883cf1765dfffff,883cf17633fffff,8
883cf10cc5fffff,883cf13b2dfffff,8
883cf10e87fffff,883cf13b21fffff,8
883cf17637fffff,883cf1766bfffff,8
883cf13b55fffff,883cf13b11fffff,8
883cf17639fffff,883cf17609fffff,8
883cf13b2dfffff,883cf13b2dfffff,8
883cf10e87fffff,883cf13b23fffff,8
883cf17607fffff,883cf17651fffff,8
883cf10cbdfffff,883cf10cc1fffff,8
883cf13961fffff,883cf13949fffff,8
883cf13b3dfffff,883cf13b27fffff,8
883cf10c93fffff,883cf10c99fffff,8
883cf105b7fffff,883cf10cd3fffff,8
883cf10cbdfffff,883cf13929fffff,8
883cf13b21fffff,883cf13b69fffff,8
883cf1390dfffff,883cf13b23fffff,8
883cf10cbdfffff,883cf10ca3fffff,8
883cf13b0bfffff,883cf13945fffff,8
883cf13963fffff,883cf10cbbfffff,8
883cf13b21fffff,883cf10cbbfffff,8
883cf13b1dfffff,883cf17609fffff,8
883cf10cb5fffff,883cf17633fffff,8
883cf13b1dfffff,883cf10e91fffff,8
883cf10c8dfffff,883cf13b03fffff,8
883cf10cbdfffff,883cf10c95fffff,8
883cf10cedfffff,883cf10c95fffff,8
883cf13b2dfffff,883cf105b9fffff,8
883cf10c87fffff,883cf17601fffff,8
883cf10d91fffff,883cf1764dfffff,8
883cf10cb7fffff,883cf10c99fffff,8
883cf10cb9fffff,883cf13b2dfffff,8
883cf17651fffff,883cf13b55fffff,8
883cf13b55fffff,883cf13b1dfffff,8
883cf13b3dfffff,883cf1394dfffff,8
883cf17651fffff,883cf13965fffff,8
883cf17601fffff,883cf10c95fffff,8
883cf13961fffff,883cf13b2dfffff,8
883cf10583fffff,883cf10c9dfffff,8
883cf17629fffff,883cf10ca7fffff,8
883cf13b1dfffff,883cf1396bfffff,8
883cf10cb3fffff,883cf10c89fffff,8
883cf10cb7fffff,883cf10ce3fffff,8
883cf13905fffff,883cf10ca9fffff,8
883cf13965fffff,883cf10cebfffff,8
883cf13b1dfffff,883cf17651fffff,8
883cf13b55fffff,883cf105d5fffff,8
883cf10cb9fffff,883cf13b27fffff,8
883cf10cc5fffff,883cf10ebdfffff,8
883cf17651fffff,883cf13b2dfffff,8
883cf10ed5fffff,883cf13b21fffff,8
883cf17651fffff,883cf13b15fffff,8
883cf10eb9fffff,883cf10cebfffff,8
883cf10c8dfffff,883cf17649fffff,8
883cf10c8dfffff,883cf17647fffff,8
883cf13921fffff,883cf10cb7fffff,8
883cf10c8dfffff,883cf1396dfffff,8
883cf10599fffff,883cf10c8dfffff,8
883cf10ce9fffff,883cf17607fffff,8
883cf17633fffff,883cf1760bfffff,8
883cf10cb3fffff,883cf10ca5fffff,8
883cf10d93fffff,883cf13945fffff,8
883cf10cbbfffff,883cf10ca1fffff,8
883cf10ce9fffff,883cf13b03fffff,8
883cf10cb3fffff,883cf13b07fffff,8
883cf10cb5fffff,883cf17645fffff,8
883cf10c1bfffff,883cf10ca5fffff,8
883cf17607fffff,883cf1394dfffff,8
883cf105b7fffff,883cf10cc3fffff,8
883cf13963fffff,883cf10cb7fffff,8
883cf13967fffff,883cf10cc7fffff,8
883cf10ebbfffff,883cf13949fffff,8
883cf105b7fffff,883cf10cbbfffff,8
883cf17601fffff,883cf17615fffff,8
883cf17607fffff,883cf13b25fffff,8
883cf1390dfffff,883cf17649fffff,8
883cf10eb9fffff,883cf10ca5fffff,8
883cf10583fffff,883cf13b11fffff,8
883cf17639fffff,883cf10cabfffff,8
883cf10cb3fffff,883cf10ca1fffff,8
883cf17633fffff,883cf10c97fffff,8
883cf17651fffff,883cf17601fffff,8
883cf17637fffff,883cf13945fffff,8
883cf10c85fffff,883cf13b2dfffff,8
883cf13963fffff,883cf10cb3fffff,8
883cf13b2dfffff,883cf10e87fffff,8
883cf1764bfffff,883cf1761dfffff,8
883cf1764bfffff,883cf10ce3fffff,8
883cf17651fffff,883cf13969fffff,8
883cf10c87fffff,883cf17649fffff,8
883cf10ce9fffff,883cf17655fffff,8
883cf1764bfffff,883cf176e7fffff,8
883cf17653fffff,883cf17607fffff,8
883cf10cb3fffff,883cf10c99fffff,8
883cf13961fffff,883cf17649fffff,8
883cf13963fffff,883cf13b39fffff,8
883cf17631fffff,883cf10cbdfffff,8
883cf17655fffff,883cf10c9dfffff,8
883cf13965fffff,883cf1764dfffff,8
883cf10cb5fffff,883cf10cbbfffff,8
883cf17601fffff,883cf10cedfffff,8
883cf176a3fffff,883cf1764dfffff,8
883cf10cb1fffff,883cf17615fffff,8
883cf13b3dfffff,883cf10583fffff,8
883cf10cb1fffff,883cf10cb3fffff,8
883cf10c91fffff,883cf13b39fffff,8
883cf1764dfffff,883cf17633fffff,8
883cf1766bfffff,883cf10cadfffff,8
883cf13965fffff,883cf1761dfffff,8
