p_hex8,d_hex8,ride_count
883cf1760dfffff,883cf17659fffff,15
883cf10c93fffff,883cf10ce7fffff,15
883cf10c93fffff,883cf10cebfffff,15
883cf10cc3fffff,883cf10cbdfffff,15
883cf1760dfffff,883cf10c97fffff,15
883cf10c93fffff,883cf1396dfffff,15
883cf1760bfffff,883cf1396bfffff,15
883cf1760bfffff,883cf13b23fffff,15
883cf10cc7fffff,883cf10c97fffff,15
883cf17649fffff,883cf17653fffff,15
883cf1764bfffff,883cf10c93fffff,15
883cf10ce3fffff,883cf17641fffff,15
883cf10ce3fffff,883cf13b21fffff,15
883cf10cbdfffff,883cf13963fffff,15
883cf13b03fffff,883cf1059dfffff,15
883cf10cabfffff,883cf17615fffff,15
883cf13963fffff,883cf10cb5fffff,15
883cf10c9bfffff,883cf10cc7fffff,15
883cf13b39fffff,883cf17651fffff,15
883cf10e99fffff,883cf10c9dfffff,15
883cf176e7fffff,883cf10cb5fffff,15
883cf10e97fffff,883cf13b03fffff,15
883cf13b07fffff,883cf10ea3fffff,15
883cf10e91fffff,883cf13b27fffff,15
883cf10cebfffff,883cf10c9bfffff,15
883cf10583fffff,883cf10583fffff,14
883cf10cebfffff,883cf10cb7fffff,14
883cf105b7fffff,883cf10eb7fffff,14
883cf105b7fffff,883cf10cc7fffff,14
883cf13b05fffff,883cf10c93fffff,14
883cf10581fffff,883cf13b07fffff,14
883cf1768dfffff,883cf17657fffff,14
883cf176e5fffff,883cf1764dfffff,14
883cf176e5fffff,883cf10cbdfffff,14
883cf10cb5fffff,883cf10c95fffff,14
883cf13b03fffff,883cf10eb3fffff,14
883cf105b7fffff,883cf10cabfffff,14
883cf13b27fffff,883cf10ce7fffff,14
883cf13b27fffff,883cf10ea3fffff,14
883cf1394dfffff,883cf10cb1fffff,14
883cf105b7fffff,883cf13b17fffff,14
883cf105b7fffff,883cf13b37fffff,14
883cf10c9bfffff,883cf10c97fffff,14
883cf17655fffff,883cf17615fffff,14
883cf17655fffff,883cf17633fffff,14
883cf17659fffff,883cf17655fffff,14
883cf1763bfffff,883cf17649fffff,14
883cf13945fffff,883cf10cd1fffff,14
883cf13b21fffff,883cf10ea3fffff,14
883cf10eb3fffff,883cf10c93fffff,14
883cf10ca7fffff,883cf17605fffff,14
883cf10ca7fffff,883cf1396dfffff,14
883cf1396dfffff,883cf10c99fffff,14
883cf10ca7fffff,883cf10ea3fffff,14
883cf10cebfffff,883cf13b03fffff,14
883cf1394dfffff,883cf13b45fffff,14
883cf17601fffff,883cf13949fffff,14
883cf17601fffff,883cf13969fffff,14
883cf10c97fffff,883cf13965fffff,14
883cf10ca1fffff,883cf10c95fffff,14
883cf10ca1fffff,883cf10c9bfffff,14
883cf13b2dfffff,883cf13949fffff,14
883cf13967fffff,883cf10c99fffff,14
883cf10c93fffff,883cf10cd9fffff,14
883cf10c93fffff,883cf10cddfffff,14
883cf13949fffff,883cf10cbbfffff,14
883cf13b6bfffff,883cf13b25fffff,14
883cf10ce1fffff,883cf1396bfffff,14
883cf17647fffff,883cf10cabfffff,14
883cf17647fffff,883cf10cb3fffff,14
883cf17647fffff,883cf10ce3fffff,14
883cf10cb5fffff,883cf1396dfffff,14
883cf10ca1fffff,883cf10ccdfffff,14
883cf17601fffff,883cf10ca3fffff,14
883cf10ca7fffff,883cf10c87fffff,14
883cf10ca7fffff,883cf10c91fffff,14
883cf10ce7fffff,883cf10cabfffff,14
883cf17647fffff,883cf13941fffff,14
883cf10587fffff,883cf13b25fffff,14
883cf13b25fffff,883cf10cc3fffff,14
883cf13b25fffff,883cf10cc5fffff,14
883cf17659fffff,883cf10ca5fffff,14
883cf13967fffff,883cf10ca3fffff,14
883cf13967fffff,883cf10ca7fffff,14
883cf10eb1fffff,883cf10c93fffff,14
883cf10eb1fffff,883cf10c99fffff,14
883cf105b7fffff,883cf10587fffff,14
883cf10d93fffff,883cf10cabfffff,14
883cf10d93fffff,883cf1394dfffff,14
883cf1760dfffff,883cf10cb5fffff,14
883cf10ca5fffff,883cf17655fffff,14
883cf17655fffff,883cf10cb1fffff,14
883cf17655fffff,883cf10cb7fffff,14
883cf10ce1fffff,883cf10c9dfffff,14
883cf10c97fffff,883cf1390dfffff,14
883cf10c9dfffff,883cf17657fffff,14
883cf17655fffff,883cf13b15fffff,14
883cf1394dfffff,883cf1761dfffff,14
883cf10cc1fffff,883cf13945fffff,14
883cf10ce1fffff,883cf17659fffff,14
883cf10c91fffff,883cf1760bfffff,14
883cf13b27fffff,883cf17651fffff,14
883cf10ca1fffff,883cf10ce9fffff,14
883cf13b2bfffff,883cf13b27fffff,14
883cf13967fffff,883cf17649fffff,14
883cf10cc7fffff,883cf10ce9fffff,14
883cf10c85fffff,883cf13945fffff,14
883cf17651fffff,883cf13b21fffff,14
883cf10cc7fffff,883cf10ca9fffff,14
883cf13945fffff,883cf17647fffff,14
883cf13b25fffff,883cf1058bfffff,14
883cf1760dfffff,883cf1396bfffff,14
883cf105b9fffff,883cf10581fffff,14
883cf17615fffff,883cf10ca5fffff,14
883cf13b57fffff,883cf10581fffff,14
883cf13945fffff,883cf13b55fffff,14
883cf13b23fffff,883cf13b15fffff,14
883cf13b25fffff,883cf10c83fffff,14
883cf10cbdfffff,883cf1765bfffff,14
883cf1765dfffff,883cf13b07fffff,14
883cf10583fffff,883cf13b21fffff,14
883cf10583fffff,883cf13b39fffff,14
883cf10cb5fffff,883cf13b2dfffff,14
883cf13925fffff,883cf10cb5fffff,14
883cf10c99fffff,883cf10ca5fffff,14
883cf1396dfffff,883cf13b03fffff,14
883cf1396dfffff,883cf13b07fffff,14
883cf13b23fffff,883cf17659fffff,14
883cf10ca9fffff,883cf10cb7fffff,14
883cf10ca9fffff,883cf10eb1fffff,14
883cf13b03fffff,883cf10c95fffff,14
883cf13b69fffff,883cf13b03fffff,14
883cf13b6bfffff,883cf10c97fffff,14
883cf1394dfffff,883cf1765dfffff,14
883cf13959fffff,883cf13b2bfffff,14
883cf10cb5fffff,883cf13905fffff,14
883cf13b03fffff,883cf13969fffff,14
883cf17649fffff,883cf1763bfffff,14
883cf1394dfffff,883cf13961fffff,14
883cf10c97fffff,883cf13967fffff,14
883cf10cb3fffff,883cf10ca9fffff,14
883cf13b25fffff,883cf17603fffff,14
883cf13b25fffff,883cf13b05fffff,14
883cf13b25fffff,883cf13b21fffff,14
883cf10ca5fffff,883cf1396bfffff,14
883cf10cddfffff,883cf13b21fffff,14
883cf17647fffff,883cf10c97fffff,14
883cf17647fffff,883cf10c99fffff,14
883cf10ce7fffff,883cf10c99fffff,14
883cf10cadfffff,883cf10c99fffff,14
883cf1760bfffff,883cf10ca1fffff,14
883cf10eb9fffff,883cf13b27fffff,14
883cf105b7fffff,883cf105d5fffff,14
883cf105b7fffff,883cf10c99fffff,14
883cf10c97fffff,883cf10ce3fffff,14
883cf1394dfffff,883cf1390dfffff,14
883cf10eb7fffff,883cf1394dfffff,14
883cf10eb9fffff,883cf10c97fffff,14
883cf13b23fffff,883cf10cbdfffff,14
883cf10cbdfffff,883cf17619fffff,14
883cf13b1dfffff,883cf17657fffff,14
883cf10cadfffff,883cf13b27fffff,14
883cf13945fffff,883cf13b1dfffff,14
883cf13925fffff,883cf13b21fffff,14
883cf10c97fffff,883cf13941fffff,14
883cf17603fffff,883cf10cb5fffff,14
883cf13b27fffff,883cf13b1dfffff,14
883cf17649fffff,883cf13905fffff,14
883cf17647fffff,883cf1765dfffff,14
883cf17609fffff,883cf10cedfffff,14
883cf10cbbfffff,883cf10ca7fffff,14
883cf1390dfffff,883cf17655fffff,14
883cf105d5fffff,883cf13b03fffff,14
883cf13965fffff,883cf10ca3fffff,14
883cf13965fffff,883cf10ca9fffff,14
883cf10cbdfffff,883cf17637fffff,14
883cf10ca9fffff,883cf1760bfffff,14
883cf13b21fffff,883cf1761dfffff,14
883cf10cbdfffff,883cf1396dfffff,14
883cf10eb5fffff,883cf10c9dfffff,14
883cf17659fffff,883cf13b07fffff,14
883cf13b21fffff,883cf17649fffff,14
883cf10c91fffff,883cf10ca3fffff,14
883cf10c9dfffff,883cf13965fffff,14
883cf10cc9fffff,883cf10ca7fffff,14
883cf13901fffff,883cf1394dfffff,14
883cf10c99fffff,883cf13963fffff,14
883cf10c99fffff,883cf13965fffff,14
883cf13965fffff,883cf10c9dfffff,14
883cf1761dfffff,883cf13b21fffff,14
883cf13905fffff,883cf1765dfffff,14
883cf17619fffff,883cf13b03fffff,14
883cf17619fffff,883cf17641fffff,14
883cf10ce3fffff,883cf10cb1fffff,14
883cf13921fffff,883cf13b27fffff,14
883cf13b55fffff,883cf10c97fffff,14
883cf17645fffff,883cf1394dfffff,14
883cf13b03fffff,883cf10c87fffff,14
883cf13b27fffff,883cf10eb3fffff,14
883cf10ebdfffff,883cf13b03fffff,14
883cf17609fffff,883cf1396bfffff,14
883cf10ca3fffff,883cf13b55fffff,14
883cf17607fffff,883cf1764dfffff,14
883cf10cdbfffff,883cf13b03fffff,14
883cf10c95fffff,883cf17607fffff,14
883cf13905fffff,883cf13941fffff,14
883cf10cbdfffff,883cf10ea3fffff,14
883cf10cbdfffff,883cf10cb3fffff,14
883cf13b21fffff,883cf13b35fffff,14
883cf10cbdfffff,883cf13b2dfffff,14
883cf17649fffff,883cf13965fffff,14
883cf10cc9fffff,883cf13945fffff,14
883cf13963fffff,883cf17641fffff,14
883cf10cbdfffff,883cf13b23fffff,14
883cf17639fffff,883cf17657fffff,14
883cf17635fffff,883cf17657fffff,14
883cf17637fffff,883cf13965fffff,14
883cf10ce3fffff,883cf10cb9fffff,14
883cf10ce3fffff,883cf10cbbfffff,14
883cf10ce3fffff,883cf10c95fffff,14
883cf17659fffff,883cf13b2dfffff,14
883cf13b03fffff,883cf17601fffff,14
883cf10cb7fffff,883cf10ca1fffff,14
883cf13b07fffff,883cf17615fffff,14
883cf13b07fffff,883cf17619fffff,14
883cf10cb7fffff,883cf10ca5fffff,14
883cf13941fffff,883cf17601fffff,14
883cf10c89fffff,883cf13b25fffff,14
883cf10eb1fffff,883cf10cebfffff,14
883cf10cabfffff,883cf10cd7fffff,14
883cf10c99fffff,883cf13b21fffff,14
883cf1394dfffff,883cf10cc3fffff,14
883cf1394dfffff,883cf10cd1fffff,14
883cf10ca3fffff,883cf10ce7fffff,14
883cf10c33fffff,883cf13945fffff,14
883cf17649fffff,883cf17637fffff,14
883cf10ce9fffff,883cf10c99fffff,14
883cf13b03fffff,883cf10ebdfffff,14
883cf10ca3fffff,883cf13967fffff,14
883cf13b03fffff,883cf10ce7fffff,14
883cf13929fffff,883cf17651fffff,14
883cf17649fffff,883cf13961fffff,14
883cf13963fffff,883cf17659fffff,14
883cf105b7fffff,883cf10eb1fffff,14
883cf1764dfffff,883cf10ca9fffff,14
883cf17649fffff,883cf13967fffff,14
883cf17649fffff,883cf13b23fffff,14
883cf13b15fffff,883cf10ca3fffff,14
883cf10c95fffff,883cf17651fffff,14
883cf10c95fffff,883cf1765dfffff,14
883cf10ebdfffff,883cf10c93fffff,14
883cf1396bfffff,883cf10cb1fffff,14
883cf13b27fffff,883cf10cd1fffff,14
883cf10ca3fffff,883cf1396bfffff,14
883cf17651fffff,883cf10c91fffff,14
883cf1764bfffff,883cf13945fffff,14
883cf13b03fffff,883cf1760dfffff,14
883cf17645fffff,883cf10ca7fffff,14
883cf13963fffff,883cf10ca7fffff,14
883cf10e99fffff,883cf1394dfffff,14
883cf10cb7fffff,883cf13b03fffff,14
883cf13b07fffff,883cf10583fffff,14
883cf10e9dfffff,883cf105b7fffff,14
883cf13b07fffff,883cf10cabfffff,14
883cf13b39fffff,883cf17655fffff,14
883cf13b39fffff,883cf17641fffff,14
883cf10cabfffff,883cf13b2dfffff,14
883cf105b9fffff,883cf13b23fffff,14
883cf17651fffff,883cf17641fffff,14
883cf17653fffff,883cf10ca3fffff,14
883cf13963fffff,883cf17609fffff,14
883cf10c99fffff,883cf17659fffff,14
883cf1765dfffff,883cf10cabfffff,14
883cf1765dfffff,883cf10cbdfffff,14
883cf10c93fffff,883cf1392dfffff,14
883cf10cc3fffff,883cf13b03fffff,14
883cf10c93fffff,883cf13969fffff,14
883cf1760bfffff,883cf13b07fffff,14
883cf1760bfffff,883cf13b27fffff,14
883cf10cc7fffff,883cf10c99fffff,14
883cf13929fffff,883cf10c93fffff,14
883cf10e99fffff,883cf10eb1fffff,14
883cf10581fffff,883cf13b59fffff,14
883cf10ce3fffff,883cf17647fffff,14
883cf13945fffff,883cf10c95fffff,14
883cf10eb1fffff,883cf10ce7fffff,14
883cf17655fffff,883cf1763bfffff,14
883cf10c9bfffff,883cf10cabfffff,14
883cf10c9bfffff,883cf10cc5fffff,14
883cf13b07fffff,883cf10ce7fffff,14
883cf10cb7fffff,883cf1394dfffff,13
883cf10581fffff,883cf13b15fffff,13
883cf10e9dfffff,883cf13b21fffff,13
883cf13b07fffff,883cf13941fffff,13
883cf13b07fffff,883cf10cb3fffff,13
883cf13b03fffff,883cf1765bfffff,13
883cf13963fffff,883cf10c9bfffff,13
883cf176e5fffff,883cf17641fffff,13
883cf1765dfffff,883cf176edfffff,13
883cf10c89fffff,883cf10ca3fffff,13
883cf10ce3fffff,883cf1765dfffff,13
883cf10cabfffff,883cf1760bfffff,13
883cf13b03fffff,883cf1760bfffff,13
883cf13b03fffff,883cf17609fffff,13
883cf10cb7fffff,883cf10cabfffff,13
883cf1764bfffff,883cf1763bfffff,13
883cf1764dfffff,883cf10cc5fffff,13
883cf1764dfffff,883cf10c93fffff,13
883cf10cedfffff,883cf10c87fffff,13
883cf10ccbfffff,883cf13b25fffff,13
883cf10ccbfffff,883cf13b21fffff,13
883cf13b39fffff,883cf10cabfffff,13
883cf13b39fffff,883cf10c91fffff,13
883cf10c9dfffff,883cf10ea3fffff,13
883cf10c9dfffff,883cf10cedfffff,13
883cf10c9dfffff,883cf10c93fffff,13
883cf10c9dfffff,883cf10ce1fffff,13
883cf10c99fffff,883cf10eb3fffff,13
883cf10ca9fffff,883cf1765dfffff,13
883cf17645fffff,883cf10c91fffff,13
883cf17645fffff,883cf10cc7fffff,13
883cf13941fffff,883cf1394dfffff,13
883cf17659fffff,883cf17607fffff,13
883cf17659fffff,883cf13b23fffff,13
883cf10ce3fffff,883cf10c87fffff,13
883cf17637fffff,883cf17649fffff,13
883cf13945fffff,883cf10ebbfffff,13
883cf17639fffff,883cf1764bfffff,13
883cf10cabfffff,883cf10eb1fffff,13
883cf10cbdfffff,883cf13905fffff,13
883cf10cbdfffff,883cf10eb7fffff,13
883cf10cbdfffff,883cf10eb5fffff,13
883cf10cbdfffff,883cf13b0bfffff,13
883cf10cabfffff,883cf10cc9fffff,13
883cf10eb7fffff,883cf13945fffff,13
883cf10cb1fffff,883cf10ca1fffff,13
883cf13b1dfffff,883cf13b2dfffff,13
883cf10ce5fffff,883cf1764bfffff,13
883cf17645fffff,883cf17659fffff,13
883cf17645fffff,883cf17607fffff,13
883cf10c87fffff,883cf13b27fffff,13
883cf1392dfffff,883cf17607fffff,13
883cf10ca9fffff,883cf17641fffff,13
883cf10ca9fffff,883cf17605fffff,13
883cf10cbdfffff,883cf17639fffff,13
883cf10c91fffff,883cf10ca7fffff,13
883cf10d9bfffff,883cf10cb5fffff,13
883cf10cbdfffff,883cf17615fffff,13
883cf10cbdfffff,883cf17607fffff,13
883cf10ca9fffff,883cf13b39fffff,13
883cf10eb5fffff,883cf13b0bfffff,13
883cf13b23fffff,883cf13b07fffff,13
883cf13945fffff,883cf17609fffff,13
883cf13945fffff,883cf17607fffff,13
883cf17619fffff,883cf1394dfffff,13
883cf17619fffff,883cf10ca7fffff,13
883cf10ca9fffff,883cf10eb5fffff,13
883cf17647fffff,883cf17615fffff,13
883cf13b1dfffff,883cf10583fffff,13
883cf13b19fffff,883cf13b27fffff,13
883cf13b1dfffff,883cf13b23fffff,13
883cf10cadfffff,883cf13b21fffff,13
883cf17653fffff,883cf13b03fffff,13
883cf13b23fffff,883cf10cabfffff,13
883cf10ca9fffff,883cf1396bfffff,13
883cf10eb7fffff,883cf13949fffff,13
883cf10cc3fffff,883cf10c99fffff,13
883cf13b25fffff,883cf10cb1fffff,13
883cf1392dfffff,883cf13b07fffff,13
883cf17647fffff,883cf10cb7fffff,13
883cf10ce1fffff,883cf10ca7fffff,13
883cf13945fffff,883cf176e5fffff,13
883cf13b25fffff,883cf10583fffff,13
883cf17615fffff,883cf17657fffff,13
883cf10ca9fffff,883cf10cb3fffff,13
883cf13b25fffff,883cf10ca5fffff,13
883cf1396dfffff,883cf10ca7fffff,13
883cf1396dfffff,883cf10ca3fffff,13
883cf1396dfffff,883cf13b23fffff,13
883cf10cbdfffff,883cf1766bfffff,13
883cf10ca7fffff,883cf17647fffff,13
883cf10eb5fffff,883cf13b25fffff,13
883cf1396bfffff,883cf17605fffff,13
883cf1396bfffff,883cf17601fffff,13
883cf10eb9fffff,883cf10ca9fffff,13
883cf10eb1fffff,883cf10cc7fffff,13
883cf17647fffff,883cf13963fffff,13
883cf10cebfffff,883cf10ccdfffff,13
883cf10ca7fffff,883cf10cb5fffff,13
883cf1760bfffff,883cf13b21fffff,13
883cf1396bfffff,883cf17643fffff,13
883cf10cc3fffff,883cf1394dfffff,13
883cf10c93fffff,883cf1390dfffff,13
883cf13949fffff,883cf10ca3fffff,13
883cf10c93fffff,883cf10cc5fffff,13
883cf10ca7fffff,883cf13b27fffff,13
883cf10ca7fffff,883cf13967fffff,13
883cf1396dfffff,883cf10c97fffff,13
883cf10ca5fffff,883cf10c91fffff,13
883cf10ca5fffff,883cf10c89fffff,13
883cf13b25fffff,883cf13b27fffff,13
883cf13b25fffff,883cf13b3dfffff,13
883cf17657fffff,883cf13b39fffff,13
883cf1390dfffff,883cf10cbdfffff,13
883cf17651fffff,883cf13949fffff,13
883cf17653fffff,883cf10cb5fffff,13
883cf17649fffff,883cf10c89fffff,13
883cf13b03fffff,883cf10cc7fffff,13
883cf10cbdfffff,883cf10ca1fffff,13
883cf13949fffff,883cf1396bfffff,13
883cf1760dfffff,883cf10cb7fffff,13
883cf13b25fffff,883cf10ebbfffff,13
883cf13b25fffff,883cf10ea3fffff,13
883cf13b25fffff,883cf10e9dfffff,13
883cf13b15fffff,883cf13b03fffff,13
883cf10c85fffff,883cf10c93fffff,13
883cf1392dfffff,883cf10ca7fffff,13
883cf1392bfffff,883cf13b25fffff,13
883cf10eb9fffff,883cf13b21fffff,13
883cf10eb9fffff,883cf13b03fffff,13
883cf10eb9fffff,883cf10cc5fffff,13
883cf13b25fffff,883cf13b35fffff,13
883cf10cc5fffff,883cf10c91fffff,13
883cf10cc5fffff,883cf10ca7fffff,13
883cf10cc5fffff,883cf10ca3fffff,13
883cf13949fffff,883cf17615fffff,13
883cf13949fffff,883cf13b55fffff,13
883cf17609fffff,883cf17659fffff,13
883cf10ca5fffff,883cf10cc7fffff,13
883cf10ca5fffff,883cf13b27fffff,13
883cf10cc5fffff,883cf10eb3fffff,13
883cf10d93fffff,883cf10c97fffff,13
883cf10ebbfffff,883cf13b25fffff,13
883cf17605fffff,883cf17659fffff,13
883cf10c95fffff,883cf17609fffff,13
883cf10cb5fffff,883cf10c1bfffff,13
883cf17649fffff,883cf1396bfffff,13
883cf10cb3fffff,883cf17657fffff,13
883cf10ca3fffff,883cf1763bfffff,13
883cf10ca3fffff,883cf13969fffff,13
883cf10ca3fffff,883cf1392dfffff,13
883cf1394dfffff,883cf10c95fffff,13
883cf1396bfffff,883cf13b01fffff,13
883cf17609fffff,883cf10cb5fffff,13
883cf13b25fffff,883cf17645fffff,13
883cf13b25fffff,883cf17641fffff,13
883cf13969fffff,883cf13b23fffff,13
883cf10cb5fffff,883cf10cabfffff,13
883cf10e83fffff,883cf13b25fffff,13
883cf1765dfffff,883cf10ce1fffff,13
883cf10587fffff,883cf13945fffff,13
883cf10ca3fffff,883cf10eb9fffff,13
883cf105b7fffff,883cf17605fffff,13
883cf1394dfffff,883cf10cb9fffff,13
883cf1396bfffff,883cf10ca5fffff,13
883cf10ca3fffff,883cf10ce9fffff,13
883cf17657fffff,883cf10cb5fffff,13
883cf10cc5fffff,883cf10e9dfffff,13
883cf13b27fffff,883cf10c91fffff,13
883cf13b27fffff,883cf10c87fffff,13
883cf13b27fffff,883cf105b7fffff,13
883cf10cc5fffff,883cf13b03fffff,13
883cf10cc5fffff,883cf17655fffff,13
883cf10ca3fffff,883cf10cabfffff,13
883cf1394dfffff,883cf10cebfffff,13
883cf17603fffff,883cf17649fffff,13
883cf17603fffff,883cf13b25fffff,13
883cf13b03fffff,883cf13925fffff,13
883cf13929fffff,883cf13929fffff,13
883cf17649fffff,883cf17633fffff,13
883cf17649fffff,883cf1760bfffff,13
883cf17649fffff,883cf13b39fffff,13
883cf10ca3fffff,883cf10ce1fffff,13
883cf10c97fffff,883cf10ca5fffff,13
883cf10c97fffff,883cf10c87fffff,13
883cf1394dfffff,883cf10ce3fffff,13
883cf105b7fffff,883cf13b3dfffff,13
883cf13969fffff,883cf17609fffff,13
883cf10c97fffff,883cf13b07fffff,13
883cf13b11fffff,883cf13b03fffff,13
883cf13b11fffff,883cf10ca3fffff,13
883cf13b0bfffff,883cf13b39fffff,13
883cf10cb5fffff,883cf10ce3fffff,13
883cf10cb5fffff,883cf10cd7fffff,13
883cf10ebdfffff,883cf10cc5fffff,13
883cf1394dfffff,883cf1392dfffff,13
883cf17603fffff,883cf10ca1fffff,13
883cf10c97fffff,883cf13929fffff,13
883cf10c97fffff,883cf10cebfffff,13
883cf17605fffff,883cf1392dfffff,13
883cf10ca3fffff,883cf10c87fffff,13
883cf13969fffff,883cf10cb7fffff,13
883cf17657fffff,883cf10ca5fffff,13
883cf10cc7fffff,883cf10c91fffff,13
883cf10ea3fffff,883cf10ca9fffff,13
883cf10cb5fffff,883cf13969fffff,13
883cf13929fffff,883cf10c91fffff,13
883cf13925fffff,883cf1765dfffff,13
883cf1764bfffff,883cf10cb7fffff,13
883cf1394dfffff,883cf1394dfffff,13
883cf10cc7fffff,883cf10cc7fffff,13
883cf10cc7fffff,883cf10ea3fffff,13
883cf13b2bfffff,883cf13b03fffff,13
883cf13b2bfffff,883cf10e83fffff,13
883cf1394dfffff,883cf10eb7fffff,13
883cf13b27fffff,883cf17657fffff,13
883cf13b27fffff,883cf17641fffff,13
883cf10cc7fffff,883cf10ca1fffff,13
883cf10cc7fffff,883cf10c9bfffff,13
883cf10c97fffff,883cf13905fffff,13
883cf13925fffff,883cf10c93fffff,13
883cf13b0bfffff,883cf13b15fffff,13
883cf13b0bfffff,883cf1394dfffff,13
883cf1765dfffff,883cf13b25fffff,13
883cf10583fffff,883cf13b27fffff,13
883cf10583fffff,883cf13b1dfffff,13
883cf10c97fffff,883cf17651fffff,13
883cf10ca1fffff,883cf10cb5fffff,13
883cf10cc7fffff,883cf13b07fffff,13
883cf10cc7fffff,883cf13963fffff,13
883cf10ca1fffff,883cf10c83fffff,13
883cf13b2dfffff,883cf10cbdfffff,13
883cf10c97fffff,883cf13949fffff,13
883cf105b7fffff,883cf13b45fffff,13
883cf17601fffff,883cf10ca7fffff,13
883cf10ca1fffff,883cf10cb7fffff,13
883cf13965fffff,883cf10ca7fffff,13
883cf10cb9fffff,883cf13b21fffff,13
883cf13b07fffff,883cf1765dfffff,13
883cf17651fffff,883cf10ca5fffff,13
883cf13921fffff,883cf10cb5fffff,13
883cf13921fffff,883cf10c93fffff,13
883cf10c9dfffff,883cf17607fffff,13
883cf10c9dfffff,883cf13b27fffff,13
883cf10c9dfffff,883cf13b23fffff,13
883cf13965fffff,883cf10ce1fffff,13
883cf105b7fffff,883cf10e95fffff,13
883cf13959fffff,883cf13b03fffff,13
883cf10cd1fffff,883cf13b2dfffff,13
883cf10c9dfffff,883cf17615fffff,13
883cf13b65fffff,883cf13b03fffff,13
883cf10c9dfffff,883cf1760bfffff,13
883cf10c99fffff,883cf10eb1fffff,13
883cf13921fffff,883cf13945fffff,13
883cf13b07fffff,883cf13961fffff,13
883cf10cb9fffff,883cf17649fffff,13
883cf13965fffff,883cf10c95fffff,13
883cf10ccbfffff,883cf10c93fffff,13
883cf10ccbfffff,883cf10c91fffff,13
883cf13b37fffff,883cf13b25fffff,13
883cf105b7fffff,883cf13b11fffff,13
883cf10c99fffff,883cf1396bfffff,13
883cf13b35fffff,883cf13965fffff,13
883cf17655fffff,883cf176e7fffff,13
883cf13905fffff,883cf105b9fffff,13
883cf10cedfffff,883cf10cbdfffff,13
883cf10cedfffff,883cf10cb1fffff,13
883cf10c9dfffff,883cf13969fffff,13
883cf10cabfffff,883cf10ce9fffff,13
883cf10cb7fffff,883cf13949fffff,13
883cf10e95fffff,883cf1394dfffff,13
883cf176edfffff,883cf10cbdfffff,13
883cf176edfffff,883cf1765dfffff,13
883cf13b07fffff,883cf10eb1fffff,13
883cf105b7fffff,883cf10ccbfffff,13
883cf10ccdfffff,883cf10e95fffff,13
883cf10ccdfffff,883cf10ce3fffff,13
883cf13961fffff,883cf17641fffff,13
883cf13b39fffff,883cf10cbdfffff,13
883cf13b55fffff,883cf1059dfffff,13
883cf13b55fffff,883cf1058bfffff,13
883cf13b55fffff,883cf10587fffff,13
883cf10c99fffff,883cf17649fffff,13
883cf13961fffff,883cf10cb7fffff,13
883cf1765bfffff,883cf13b27fffff,13
883cf17641fffff,883cf17633fffff,13
883cf13941fffff,883cf17651fffff,13
883cf13941fffff,883cf17609fffff,13
883cf10eb1fffff,883cf13b27fffff,13
883cf1763bfffff,883cf10cbdfffff,13
883cf10c8dfffff,883cf13945fffff,13
883cf1763bfffff,883cf10ca1fffff,13
883cf10c8dfffff,883cf10cbdfffff,13
883cf10c8dfffff,883cf10c93fffff,13
883cf1763dfffff,883cf10cb5fffff,13
883cf105b9fffff,883cf1396bfffff,13
883cf17659fffff,883cf17645fffff,13
883cf17643fffff,883cf13945fffff,13
883cf13b21fffff,883cf10ce7fffff,13
883cf10cabfffff,883cf17603fffff,13
883cf10581fffff,883cf1396bfffff,12
883cf10581fffff,883cf13945fffff,12
883cf176edfffff,883cf17647fffff,12
883cf176edfffff,883cf13b07fffff,12
883cf10581fffff,883cf10c97fffff,12
883cf10c95fffff,883cf10cbdfffff,12
883cf10ce1fffff,883cf10ca3fffff,12
883cf10c93fffff,883cf13b3dfffff,12
883cf10c93fffff,883cf1764dfffff,12
883cf1760bfffff,883cf10c95fffff,12
883cf1760bfffff,883cf10c91fffff,12
883cf10c95fffff,883cf10ca7fffff,12
883cf10ea3fffff,883cf10cebfffff,12
883cf13b05fffff,883cf17659fffff,12
883cf10cb5fffff,883cf1765bfffff,12
883cf13b03fffff,883cf17641fffff,12
883cf13b07fffff,883cf10e9dfffff,12
883cf10cb7fffff,883cf13b21fffff,12
883cf17607fffff,883cf17641fffff,12
883cf10c93fffff,883cf17607fffff,12
883cf10c93fffff,883cf17645fffff,12
883cf17615fffff,883cf13945fffff,12
883cf10cb5fffff,883cf17637fffff,12
883cf10cb5fffff,883cf1763bfffff,12
883cf10cb5fffff,883cf17643fffff,12
883cf13b03fffff,883cf13b37fffff,12
883cf10cb9fffff,883cf1760bfffff,12
883cf10eb1fffff,883cf10ca9fffff,12
883cf10589fffff,883cf13b03fffff,12
883cf1765dfffff,883cf10ca9fffff,12
883cf10587fffff,883cf10c93fffff,12
883cf1765dfffff,883cf10cc7fffff,12
883cf1765dfffff,883cf13929fffff,12
883cf10c91fffff,883cf17607fffff,12
883cf17607fffff,883cf10cb9fffff,12
883cf17607fffff,883cf13b27fffff,12
883cf17609fffff,883cf13b07fffff,12
883cf13949fffff,883cf1765dfffff,12
883cf10cddfffff,883cf10cc7fffff,12
883cf10cddfffff,883cf10ce3fffff,12
883cf17605fffff,883cf13965fffff,12
